Player,Agents,Kills,Deaths,Assists,Average Damage Per Round,Assists Per Round,Kills Per Round,First Kills,First Deaths,simple_score
ZmjjKK,jett,24,13,3,189.0,0.15,1.2,7,5,2.7399999999999998
ZmjjKK,raze,16,14,3,153.0,0.16,0.84,5,3,2.2300000000000004
ZmjjKK,yoru,9,20,7,70.0,0.29,0.38,3,9,0.46999999999999986
ZmjjKK,"jett, raze, yoru",49,47,13,133.0,0.21,0.78,15,17,0.6200000000000001
nobody,tejo,44,41,9,128.0,0.14,0.7,6,4,1.7200000000000002
CHICHOO,viper,22,10,8,232.0,0.4,1.1,2,1,3.7199999999999998
CHICHOO,vyse,50,33,20,209.0,0.47,1.16,6,0,3.7199999999999998
CHICHOO,"viper, vyse",72,43,28,216.0,0.44,1.14,8,1,3.64
JonahP,breach,35,34,25,124.0,0.5,0.7,4,3,2.1399999999999997
valyn,brimstone,17,18,16,108.0,0.57,0.61,3,2,2.0599999999999996
valyn,omen,7,15,5,61.0,0.23,0.32,1,0,1.1600000000000001
valyn,"brimstone, omen",24,33,21,88.0,0.42,0.48,4,2,1.5799999999999998
trent,tejo,43,34,17,160.0,0.34,0.86,4,3,2.5
leaf,viper,24,16,9,194.0,0.41,1.09,5,2,3.2399999999999998
leaf,vyse,28,19,19,193.0,0.68,1.0,3,1,3.5100000000000002
leaf,"viper, vyse",52,35,28,194.0,0.56,1.04,8,3,3.24
jawgemo,yoru,30,37,11,115.0,0.22,0.6,9,10,0.9699999999999998
trexx,brimstone,18,21,12,136.0,0.43,0.64,2,1,2.33
trexx,fade,11,14,8,91.0,0.36,0.5,0,2,1.57
trexx,"brimstone, fade",29,35,20,116.0,0.4,0.58,2,3,1.8399999999999996
Kicks,omen,18,15,5,158.0,0.23,0.82,4,5,2.13
Kicks,skye,20,21,13,125.0,0.46,0.71,1,3,2.12
Kicks,"omen, skye",38,36,18,140.0,0.36,0.76,5,8,1.72
Derke,raze,38,39,10,153.0,0.2,0.76,9,11,1.3900000000000001
Sayf,tejo,16,21,7,100.0,0.25,0.57,1,2,1.6199999999999999
Sayf,vyse,18,17,4,131.0,0.18,0.82,0,0,2.31
Sayf,"tejo, vyse",34,38,11,114.0,0.22,0.68,1,2,1.84
Less,viper,34,37,17,122.0,0.34,0.68,4,5,1.7400000000000002
JonahP,breach,33,29,20,148.0,0.49,0.8,7,2,2.57
valyn,omen,27,25,22,124.0,0.54,0.66,3,4,2.0400000000000005
trent,tejo,30,23,10,154.0,0.24,0.73,2,2,2.3099999999999996
leaf,viper,30,24,8,144.0,0.2,0.73,5,4,1.9700000000000002
jawgemo,yoru,37,27,18,155.0,0.44,0.9,7,5,2.39
S1Mon,breach,16,31,15,81.0,0.37,0.39,1,3,1.27
Smoggy,clove,20,17,6,187.0,0.29,0.95,2,1,3.0100000000000002
Smoggy,omen,9,15,7,106.0,0.35,0.45,2,2,1.6600000000000001
Smoggy,"clove, omen",29,32,13,148.0,0.32,0.71,4,3,2.21
nobody,fade,14,13,4,139.0,0.19,0.67,3,1,2.15
nobody,tejo,9,16,4,87.0,0.2,0.45,2,2,1.32
nobody,"fade, tejo",23,29,8,114.0,0.2,0.56,5,3,1.5999999999999999
ZmjjKK,jett,16,18,2,146.0,0.1,0.8,3,5,1.8599999999999999
ZmjjKK,neon,15,16,0,125.0,0.0,0.71,2,8,1.16
ZmjjKK,"jett, neon",31,34,2,135.0,0.05,0.76,5,13,0.8600000000000001
CHICHOO,omen,15,17,8,147.0,0.38,0.71,2,2,2.3599999999999994
CHICHOO,viper,14,15,2,133.0,0.1,0.7,0,0,2.13
CHICHOO,"omen, viper",29,32,10,140.0,0.24,0.71,2,2,2.1499999999999995
valyn,astra,58,51,30,132.0,0.39,0.76,6,6,1.8699999999999997
valyn,omen,36,31,21,149.0,0.46,0.78,4,4,2.33
valyn,"astra, omen",94,82,51,138.0,0.42,0.77,10,10,1.5699999999999998
JonahP,breach,53,66,33,98.0,0.36,0.58,5,11,0.8199999999999998
JonahP,vyse,21,21,9,126.0,0.3,0.7,2,0,2.26
JonahP,"breach, vyse",74,87,42,105.0,0.34,0.61,7,11,0.8999999999999999
leaf,chamber,29,39,9,101.0,0.17,0.54,7,9,0.8200000000000002
leaf,viper,38,32,13,136.0,0.28,0.83,5,2,2.2699999999999996
leaf,vyse,12,15,9,127.0,0.41,0.55,1,4,1.83
leaf,"chamber, viper, vyse",79,86,31,119.0,0.25,0.65,13,15,0.5899999999999999
trent,sova,39,34,20,134.0,0.37,0.72,7,4,2.03
trent,tejo,53,45,20,154.0,0.29,0.78,7,5,2.1100000000000003
trent,"sova, tejo",92,79,40,146.0,0.33,0.75,14,9,1.6400000000000001
jawgemo,yoru,103,89,44,160.0,0.36,0.84,12,20,0.7999999999999998
Sylvan,astra,16,21,18,98.0,0.6,0.53,2,0,2.11
Sylvan,omen,66,63,47,116.0,0.51,0.72,10,4,1.9899999999999998
Sylvan,"astra, omen",82,84,65,111.0,0.53,0.67,12,4,1.9100000000000006
iZu,cypher,28,30,17,141.0,0.43,0.7,3,3,2.24
iZu,fade,15,16,8,116.0,0.33,0.63,1,0,2.12
iZu,yoru,35,41,17,110.0,0.29,0.6,6,8,1.19
iZu,"cypher, fade, yoru",78,87,42,122.0,0.34,0.64,10,11,1.1
stax,fade,20,17,9,144.0,0.32,0.71,1,0,2.4699999999999998
stax,sova,44,52,20,126.0,0.29,0.63,3,2,1.9799999999999998
stax,tejo,18,15,6,138.0,0.25,0.75,2,1,2.28
stax,"fade, sova, tejo",82,84,35,132.0,0.29,0.67,6,3,1.9800000000000002
Meteor,iso,27,31,8,142.0,0.2,0.68,4,3,1.9999999999999998
Meteor,killjoy,25,23,6,168.0,0.2,0.83,6,6,2.11
Meteor,reyna,12,19,7,96.0,0.29,0.5,3,3,1.45
Meteor,viper,30,23,9,202.0,0.32,1.07,5,1,3.31
Meteor,"iso, killjoy, reyna, viper",94,96,30,153.0,0.25,0.77,18,13,1.2499999999999998
BuZz,jett,16,21,4,135.0,0.17,0.67,6,5,1.6900000000000004
BuZz,neon,26,24,7,149.0,0.23,0.87,4,7,1.8899999999999997
BuZz,raze,23,37,6,107.0,0.13,0.5,6,10,0.7000000000000002
BuZz,yoru,19,14,5,134.0,0.23,0.86,3,3,2.13
BuZz,"jett, neon, raze, yoru",84,96,22,128.0,0.18,0.69,19,25,-0.3500000000000001
Kicks,breach,5,16,6,67.0,0.33,0.28,1,4,0.8800000000000002
Kicks,omen,21,30,17,93.0,0.4,0.49,2,6,1.22
Kicks,"breach, omen",26,46,23,85.0,0.38,0.43,3,10,0.6600000000000001
Less,cypher,3,13,2,44.0,0.12,0.18,1,2,0.54
Less,viper,34,32,15,142.0,0.34,0.77,3,4,2.1300000000000003
Less,"cypher, viper",37,45,17,114.0,0.28,0.61,4,6,1.4299999999999997
trexx,fade,30,32,20,127.0,0.45,0.68,3,1,2.3000000000000003
trexx,sova,11,12,4,144.0,0.24,0.65,0,0,2.33
trexx,"fade, sova",41,44,24,132.0,0.39,0.67,3,1,2.28
Sayf,jett,13,14,0,157.0,0.0,0.76,2,1,2.23
Sayf,omen,7,16,6,72.0,0.33,0.39,2,2,1.24
Sayf,vyse,13,18,8,104.0,0.31,0.5,3,2,1.6500000000000001
Sayf,"jett, omen, vyse",33,48,14,110.0,0.23,0.54,7,5,1.37
Derke,raze,37,34,6,150.0,0.14,0.84,5,9,1.58
Derke,yoru,9,13,3,124.0,0.18,0.53,3,5,1.45
Derke,"raze, yoru",46,47,9,143.0,0.15,0.75,8,14,0.9299999999999999
iZu,cypher,32,27,8,106.0,0.19,0.74,3,9,1.0899999999999999
iZu,yoru,17,7,6,148.0,0.33,0.94,3,1,2.65
iZu,"cypher, yoru",49,34,14,119.0,0.23,0.8,6,10,1.2199999999999998
stax,fade,10,8,3,91.0,0.17,0.56,0,1,1.54
stax,sova,25,22,14,126.0,0.33,0.58,2,2,1.97
stax,"fade, sova",35,30,17,116.0,0.28,0.57,2,3,1.7099999999999997
Meteor,iso,35,31,8,136.0,0.19,0.81,7,4,1.9600000000000004
Meteor,viper,16,12,7,170.0,0.39,0.89,3,0,2.98
Meteor,"iso, viper",51,43,15,146.0,0.25,0.84,10,4,2.15
Sylvan,omen,38,34,37,113.0,0.61,0.62,3,2,2.1599999999999997
BuZz,raze,43,33,10,175.0,0.23,0.98,10,5,2.46
BuZz,yoru,14,9,4,149.0,0.24,0.82,5,1,2.4499999999999997
BuZz,"raze, yoru",57,42,14,168.0,0.23,0.93,15,6,2.2399999999999998
stax,breach,19,15,12,136.0,0.46,0.73,1,2,2.3499999999999996
stax,fade,12,8,7,124.0,0.39,0.67,2,1,2.1999999999999997
stax,kayo,17,6,9,136.0,0.53,1.0,1,0,2.89
stax,sova,13,17,3,117.0,0.13,0.57,0,1,1.7699999999999998
stax,"breach, fade, kayo, sova",61,46,31,128.0,0.37,0.73,4,4,1.98
Sylvan,brimstone,24,28,47,115.0,1.09,0.56,1,2,2.5999999999999996
Sylvan,omen,22,25,33,107.0,0.8,0.54,4,3,2.1100000000000003
Sylvan,"brimstone, omen",46,53,80,111.0,0.95,0.55,5,5,2.1100000000000003
iZu,cypher,21,13,5,164.0,0.22,0.91,2,0,2.77
iZu,fade,12,8,3,102.0,0.18,0.71,1,1,1.8099999999999998
iZu,tejo,19,16,2,132.0,0.08,0.73,2,2,1.93
iZu,yoru,19,9,2,200.0,0.11,1.06,5,1,3.07
iZu,"cypher, fade, tejo, yoru",71,46,12,149.0,0.14,0.85,10,4,2.08
Meteor,iso,17,17,2,139.0,0.09,0.74,6,5,1.7199999999999998
Meteor,viper,13,11,9,122.0,0.5,0.72,2,1,2.34
Meteor,vyse,45,32,11,192.0,0.26,1.05,9,4,2.83
Meteor,"iso, viper, vyse",75,60,22,163.0,0.26,0.89,17,10,1.7799999999999998
BuZz,raze,53,42,14,151.0,0.23,0.87,11,9,1.7100000000000004
BuZz,yoru,25,16,10,204.0,0.43,1.09,2,3,3.26
BuZz,"raze, yoru",78,58,24,165.0,0.29,0.93,13,12,1.67
S1Mon,breach,32,55,29,93.0,0.43,0.48,1,5,1.3399999999999999
S1Mon,kayo,11,15,8,100.0,0.47,0.65,1,0,2.12
S1Mon,"breach, kayo",43,70,37,95.0,0.44,0.51,2,5,1.4
Smoggy,brimstone,24,35,25,117.0,0.58,0.56,5,7,1.6099999999999999
Smoggy,omen,30,29,22,142.0,0.54,0.73,4,2,2.4899999999999998
Smoggy,"brimstone, omen",54,64,47,130.0,0.56,0.64,9,9,1.6
CHICHOO,cypher,37,32,14,130.0,0.29,0.76,3,3,2.05
CHICHOO,viper,9,14,0,104.0,0.0,0.5,0,2,1.34
CHICHOO,vyse,7,15,2,85.0,0.12,0.41,2,4,0.9799999999999999
CHICHOO,"cypher, viper, vyse",53,61,16,115.0,0.19,0.63,5,9,1.0699999999999998
ZmjjKK,jett,34,33,2,154.0,0.05,0.83,7,12,1.2199999999999998
ZmjjKK,neon,24,21,4,166.0,0.15,0.92,8,5,2.23
ZmjjKK,raze,11,17,5,133.0,0.29,0.65,0,2,2.07
ZmjjKK,"jett, neon, raze",69,71,11,154.0,0.13,0.82,15,19,0.5900000000000001
nobody,tejo,44,65,27,116.0,0.32,0.52,4,7,1.2999999999999998
valyn,astra,10,7,9,102.0,0.56,0.63,3,0,2.21
valyn,omen,13,11,8,106.0,0.38,0.62,3,3,1.76
valyn,"astra, omen",23,18,17,104.0,0.46,0.62,6,3,1.82
JonahP,breach,21,22,28,116.0,0.76,0.57,0,1,2.39
leaf,chamber,16,4,1,167.0,0.06,1.0,3,0,2.73
leaf,viper,21,13,3,178.0,0.14,1.0,0,1,2.82
leaf,"chamber, viper",37,17,4,174.0,0.11,1.0,3,1,2.75
trent,sova,12,5,8,140.0,0.5,0.75,1,1,2.55
trent,tejo,23,12,4,206.0,0.19,1.1,3,4,2.95
trent,"sova, tejo",35,17,12,177.0,0.32,0.95,4,5,2.54
jawgemo,yoru,26,26,9,135.0,0.24,0.7,7,7,1.5899999999999999
bang,astra,22,17,9,161.0,0.39,0.96,3,3,2.66
bang,omen,7,12,4,84.0,0.25,0.44,1,2,1.3299999999999998
bang,"astra, omen",29,29,13,129.0,0.33,0.74,4,5,1.8600000000000003
N4RRATE,breach,15,15,16,150.0,0.7,0.65,2,1,2.75
N4RRATE,fade,5,13,3,81.0,0.19,0.31,2,0,1.31
N4RRATE,"breach, fade",20,28,19,122.0,0.49,0.51,4,1,2.1199999999999997
zekken,jett,14,16,1,123.0,0.04,0.61,3,4,1.48
zekken,raze,9,13,2,121.0,0.13,0.56,2,3,1.5999999999999999
zekken,"jett, raze",23,29,3,122.0,0.08,0.59,5,7,1.19
johnqt,tejo,18,18,7,134.0,0.3,0.78,2,2,2.2199999999999998
johnqt,viper,6,14,1,67.0,0.06,0.38,1,3,0.81
johnqt,"tejo, viper",24,32,8,107.0,0.21,0.62,3,5,1.4
Zellsis,vyse,17,29,11,95.0,0.28,0.44,1,4,1.27
Smoggy,astra,14,10,4,134.0,0.21,0.74,3,1,2.19
Smoggy,omen,15,27,17,77.0,0.5,0.44,3,1,1.6099999999999999
Smoggy,"astra, omen",29,37,21,97.0,0.4,0.55,6,2,1.72
S1Mon,breach,16,23,12,102.0,0.35,0.47,0,2,1.64
S1Mon,fade,14,11,6,118.0,0.32,0.74,2,0,2.24
S1Mon,"breach, fade",30,34,18,108.0,0.34,0.57,2,2,1.79
ZmjjKK,jett,33,27,3,166.0,0.09,0.97,8,4,2.32
ZmjjKK,yoru,15,16,8,170.0,0.42,0.79,6,3,2.6100000000000003
ZmjjKK,"jett, yoru",48,43,11,167.0,0.21,0.91,14,7,2.09
nobody,tejo,36,39,11,148.0,0.21,0.68,5,8,1.57
CHICHOO,viper,36,25,8,181.0,0.24,1.06,2,3,2.8100000000000005
CHICHOO,vyse,18,10,7,157.0,0.37,0.95,1,1,2.7899999999999996
CHICHOO,"viper, vyse",54,35,15,172.0,0.28,1.02,3,4,2.62
kamyk,astra,23,23,13,126.0,0.38,0.68,3,2,2.12
kamyk,sova,8,15,8,114.0,0.42,0.42,1,2,1.78
kamyk,"astra, sova",31,38,21,122.0,0.4,0.58,4,4,1.8000000000000003
keiko,astra,10,14,6,88.0,0.32,0.53,0,0,1.73
keiko,raze,31,26,6,185.0,0.18,0.91,3,4,2.5400000000000005
keiko,"astra, raze",41,40,12,150.0,0.23,0.77,3,4,2.1
nAts,chamber,13,12,0,123.0,0.0,0.68,2,5,1.4100000000000001
nAts,viper,25,26,11,136.0,0.32,0.74,2,5,1.92
nAts,"chamber, viper",38,38,11,131.0,0.21,0.72,4,10,1.2400000000000002
paTiTek,fade,16,25,13,91.0,0.38,0.47,2,4,1.3599999999999999
paTiTek,vyse,14,17,3,133.0,0.16,0.74,1,2,2.03
paTiTek,"fade, vyse",30,42,16,106.0,0.3,0.57,3,6,1.3299999999999998
kamo,yoru,48,39,7,170.0,0.13,0.91,9,6,2.14
LuoK1ng,astra,9,14,5,105.0,0.31,0.56,1,1,1.82
LuoK1ng,omen,13,14,6,128.0,0.29,0.62,0,1,2.09
LuoK1ng,"astra, omen",22,28,11,118.0,0.3,0.59,1,2,1.8699999999999999
Biank,fade,14,13,6,123.0,0.29,0.67,4,1,2.09
Biank,sova,6,13,0,97.0,0.0,0.38,0,1,1.25
Biank,"fade, sova",20,26,6,112.0,0.16,0.54,4,2,1.6200000000000003
Kai,jett,8,14,0,89.0,0.0,0.5,2,3,1.09
Kai,vyse,14,19,5,122.0,0.24,0.67,2,1,2.03
Kai,"jett, vyse",22,33,5,108.0,0.14,0.59,4,4,1.4100000000000001
heybay,kayo,4,13,5,65.0,0.31,0.25,2,2,1.01
heybay,viper,12,15,8,115.0,0.38,0.57,2,3,1.7999999999999996
heybay,"kayo, viper",16,28,13,93.0,0.35,0.43,4,5,1.21
FengF,omen,6,13,3,102.0,0.19,0.38,0,4,1.19
FengF,raze,14,18,1,137.0,0.05,0.67,4,3,1.7900000000000003
FengF,"omen, raze",20,31,4,122.0,0.11,0.54,4,7,1.17
BeYN,breach,27,19,20,132.0,0.51,0.69,1,2,2.32
Flashback,cypher,34,19,7,147.0,0.18,0.87,2,2,2.32
MaKo,omen,20,22,21,106.0,0.54,0.51,4,5,1.6100000000000003
free1ng,tejo,35,23,12,160.0,0.31,0.9,6,2,2.61
HYUNMIN,yoru,31,30,4,133.0,0.1,0.79,9,6,1.62
Kicks,breach,13,14,9,100.0,0.39,0.57,0,2,1.76
Kicks,skye,19,12,10,146.0,0.45,0.86,1,2,2.57
Kicks,"breach, skye",32,26,19,122.0,0.42,0.71,1,4,1.9499999999999997
trexx,brimstone,28,13,11,208.0,0.5,1.27,1,1,3.75
trexx,vyse,12,13,9,107.0,0.39,0.52,2,2,1.78
trexx,"brimstone, vyse",40,26,20,156.0,0.44,0.89,3,3,2.59
Less,brimstone,23,14,11,177.0,0.48,1.0,1,3,2.95
Less,viper,19,14,4,129.0,0.18,0.86,3,3,2.0300000000000002
Less,"brimstone, viper",42,28,15,153.0,0.33,0.93,4,6,2.19
Derke,raze,42,30,9,157.0,0.2,0.93,10,9,1.8000000000000003
Sayf,tejo,19,27,7,85.0,0.16,0.42,2,3,1.13
stax,breach,9,14,4,71.0,0.17,0.39,0,0,1.27
stax,kayo,17,18,7,128.0,0.32,0.77,4,0,2.37
stax,"breach, kayo",26,32,11,99.0,0.24,0.58,4,0,1.81
carpe,brimstone,20,35,17,92.0,0.38,0.44,4,6,1.1400000000000001
iZu,fade,14,17,5,121.0,0.23,0.64,1,1,1.98
iZu,tejo,12,16,3,109.0,0.13,0.52,1,2,1.5400000000000003
iZu,"fade, tejo",26,33,8,115.0,0.18,0.58,2,3,1.6099999999999999
BuZz,raze,33,37,13,152.0,0.29,0.73,9,4,2.14
Meteor,vyse,32,38,10,148.0,0.22,0.71,6,7,1.71
valyn,astra,26,22,12,145.0,0.35,0.76,3,3,2.26
valyn,brimstone,18,31,22,96.0,0.58,0.47,0,4,1.6099999999999999
valyn,"astra, brimstone",44,53,34,119.0,0.47,0.61,3,7,1.5699999999999998
JonahP,breach,9,15,7,94.0,0.41,0.53,1,2,1.68
JonahP,skye,17,17,13,173.0,0.62,0.81,2,2,2.96
JonahP,vyse,17,24,9,88.0,0.26,0.5,5,4,1.2400000000000002
JonahP,"breach, skye, vyse",43,56,29,114.0,0.4,0.6,8,8,1.3399999999999996
leaf,chamber,21,26,6,128.0,0.18,0.62,4,3,1.78
leaf,viper,12,15,5,129.0,0.24,0.57,1,2,1.9000000000000001
leaf,vyse,7,16,3,75.0,0.18,0.41,1,2,1.14
leaf,"chamber, viper, vyse",40,57,14,116.0,0.19,0.56,6,7,1.21
jawgemo,raze,27,31,3,110.0,0.08,0.71,3,9,0.9900000000000001
jawgemo,yoru,26,24,9,153.0,0.26,0.76,5,3,2.25
jawgemo,"raze, yoru",53,55,12,130.0,0.17,0.74,8,12,1.0099999999999998
trent,sova,26,21,10,147.0,0.29,0.76,2,2,2.32
trent,tejo,24,28,14,133.0,0.37,0.63,2,7,1.63
trent,"sova, tejo",50,49,24,140.0,0.33,0.69,4,9,1.52
Smoggy,astra,24,23,20,135.0,0.59,0.71,5,0,2.65
Smoggy,brimstone,29,22,22,146.0,0.58,0.76,4,0,2.8
Smoggy,"astra, brimstone",53,45,42,141.0,0.58,0.74,9,0,2.7299999999999995
S1Mon,breach,12,9,16,123.0,0.94,0.71,1,1,2.78
S1Mon,fade,17,24,4,92.0,0.12,0.5,2,1,1.44
S1Mon,kayo,14,14,13,128.0,0.62,0.67,1,2,2.37
S1Mon,"breach, fade, kayo",43,47,33,110.0,0.46,0.6,4,4,1.7600000000000002
CHICHOO,cypher,18,8,6,167.0,0.35,1.06,1,0,3.08
CHICHOO,vyse,45,34,12,154.0,0.22,0.82,5,6,1.98
CHICHOO,"cypher, vyse",63,42,18,157.0,0.25,0.88,6,6,2.1
ZmjjKK,neon,18,12,5,178.0,0.29,1.06,8,2,2.9299999999999997
ZmjjKK,raze,17,16,7,158.0,0.33,0.81,3,3,2.42
ZmjjKK,yoru,28,26,10,155.0,0.29,0.82,6,9,1.7600000000000002
ZmjjKK,"neon, raze, yoru",63,54,22,161.0,0.31,0.88,17,14,1.3999999999999997
nobody,tejo,48,42,16,118.0,0.22,0.67,7,5,1.5699999999999998
Less,astra,13,18,11,113.0,0.46,0.54,0,3,1.8299999999999998
Less,viper,37,31,9,140.0,0.2,0.82,2,6,1.8199999999999998
Less,"astra, viper",50,49,20,130.0,0.29,0.72,2,9,1.4100000000000001
Kicks,breach,29,33,14,113.0,0.29,0.6,0,2,1.8199999999999996
Kicks,skye,17,12,8,133.0,0.38,0.81,2,1,2.42
Kicks,"breach, skye",46,45,22,119.0,0.32,0.67,2,3,1.8799999999999997
trexx,brimstone,17,12,13,169.0,0.62,0.81,1,0,3.12
trexx,fade,9,17,15,92.0,0.63,0.38,1,2,1.7300000000000002
trexx,sova,17,16,6,150.0,0.25,0.71,2,2,2.26
trexx,"brimstone, fade, sova",43,45,34,135.0,0.49,0.62,4,4,2.06
Derke,jett,32,17,3,223.0,0.13,1.33,7,6,3.09
Derke,raze,46,37,7,195.0,0.16,1.02,12,5,2.63
Derke,"jett, raze",78,54,10,205.0,0.14,1.13,19,11,2.2199999999999998
Sayf,omen,15,16,11,116.0,0.46,0.63,2,3,1.95
Sayf,tejo,18,31,13,78.0,0.29,0.4,3,7,0.7699999999999999
Sayf,"omen, tejo",33,47,24,91.0,0.35,0.48,5,10,0.74
BeYN,breach,26,32,18,116.0,0.4,0.58,6,1,2.0399999999999996
BeYN,sova,17,14,10,107.0,0.42,0.71,1,1,2.1
BeYN,"breach, sova",43,46,28,113.0,0.41,0.62,7,2,1.9600000000000002
MaKo,brimstone,9,17,11,100.0,0.52,0.43,1,1,1.8499999999999999
MaKo,omen,38,33,22,154.0,0.46,0.79,3,6,2.19
MaKo,"brimstone, omen",47,50,33,138.0,0.48,0.68,4,7,1.8399999999999999
Flashback,cypher,42,52,11,120.0,0.16,0.61,8,6,1.3699999999999999
free1ng,tejo,49,47,20,142.0,0.29,0.71,6,7,1.7199999999999998
HYUNMIN,yoru,59,55,15,160.0,0.22,0.86,12,10,1.6800000000000002
bang,astra,10,21,11,62.0,0.37,0.33,3,3,1.0199999999999998
bang,omen,17,11,7,143.0,0.35,0.85,2,1,2.53
bang,viper,11,13,2,139.0,0.14,0.79,2,2,2.1199999999999997
bang,"astra, omen, viper",38,45,20,104.0,0.31,0.59,7,6,1.3399999999999999
Zellsis,brimstone,9,13,7,127.0,0.5,0.64,1,1,2.31
Zellsis,kayo,17,24,19,145.0,0.63,0.57,1,3,2.3499999999999996
Zellsis,vyse,8,15,3,70.0,0.15,0.4,2,1,1.15
Zellsis,"brimstone, kayo, vyse",34,52,29,118.0,0.45,0.53,4,5,1.6600000000000001
N4RRATE,fade,17,13,6,157.0,0.3,0.85,4,1,2.6199999999999997
N4RRATE,omen,33,23,12,205.0,0.4,1.1,5,1,3.4499999999999997
N4RRATE,skye,5,13,3,90.0,0.21,0.36,0,1,1.3699999999999999
N4RRATE,"fade, omen, skye",55,49,21,165.0,0.33,0.86,9,3,2.54
zekken,jett,25,20,2,139.0,0.07,0.83,5,9,1.3900000000000001
zekken,raze,24,24,6,147.0,0.18,0.71,6,8,1.5599999999999998
zekken,"jett, raze",49,44,8,143.0,0.13,0.77,11,17,0.6299999999999999
johnqt,tejo,22,33,13,96.0,0.3,0.5,0,0,1.76
johnqt,viper,15,12,5,124.0,0.25,0.75,1,1,2.14
johnqt,"tejo, viper",37,45,18,104.0,0.28,0.58,1,1,1.7999999999999998
heybay,breach,10,14,7,83.0,0.33,0.48,0,2,1.4400000000000002
heybay,viper,5,15,2,89.0,0.13,0.31,1,0,1.33
heybay,"breach, viper",15,29,9,86.0,0.24,0.41,1,2,1.3099999999999998
FengF,cypher,7,17,5,78.0,0.24,0.33,3,3,1.05
FengF,raze,8,15,3,100.0,0.19,0.5,1,5,1.19
FengF,"cypher, raze",15,32,8,87.0,0.22,0.41,4,8,0.7
Biank,fade,8,14,8,103.0,0.5,0.5,0,2,1.8300000000000003
Biank,sova,13,17,4,132.0,0.19,0.62,1,2,1.93
Biank,"fade, sova",21,31,12,120.0,0.32,0.57,1,4,1.69
Kai,jett,20,14,2,176.0,0.1,0.95,4,3,2.51
Kai,vyse,12,15,2,115.0,0.13,0.75,2,2,1.8299999999999998
Kai,"jett, vyse",32,29,4,150.0,0.11,0.86,6,5,1.9699999999999998
LuoK1ng,omen,18,32,12,93.0,0.32,0.49,3,3,1.4400000000000002
paTiTek,breach,11,15,6,92.0,0.3,0.55,0,3,1.47
paTiTek,kayo,18,20,19,145.0,0.63,0.6,3,0,2.6799999999999997
paTiTek,skye,3,8,11,55.0,0.79,0.21,1,1,1.45
paTiTek,"breach, kayo, skye",32,43,36,109.0,0.56,0.5,4,4,1.7500000000000004
keiko,brimstone,11,6,5,131.0,0.36,0.79,1,1,2.36
keiko,omen,43,34,22,146.0,0.44,0.86,6,5,2.26
keiko,"brimstone, omen",54,40,27,143.0,0.42,0.84,7,6,2.09
nAts,cypher,41,32,8,142.0,0.16,0.82,3,6,1.7999999999999998
nAts,viper,25,8,5,289.0,0.36,1.79,3,0,5.04
nAts,"cypher, viper",66,40,13,174.0,0.2,1.03,6,6,2.3699999999999997
kamyk,gekko,12,9,4,148.0,0.29,0.86,1,1,2.53
kamyk,sova,18,20,5,107.0,0.17,0.6,1,0,1.84
kamyk,tejo,9,15,4,81.0,0.2,0.45,2,1,1.3599999999999999
kamyk,"gekko, sova, tejo",39,44,13,108.0,0.2,0.61,4,2,1.6900000000000002
kamo,jett,22,23,4,136.0,0.13,0.73,7,8,1.4200000000000002
kamo,raze,13,6,4,175.0,0.29,0.93,3,2,2.7699999999999996
kamo,yoru,6,17,4,68.0,0.2,0.3,1,4,0.7800000000000001
kamo,"jett, raze, yoru",41,46,12,124.0,0.19,0.64,11,14,0.6700000000000002
iZu,cypher,38,14,3,158.0,0.08,1.03,5,1,2.5900000000000003
Meteor,iso,33,22,8,179.0,0.22,0.89,8,4,2.5000000000000004
Sylvan,omen,17,23,22,94.0,0.59,0.46,1,3,1.69
BuZz,raze,17,9,3,188.0,0.19,1.06,3,1,3.03
BuZz,yoru,23,14,4,176.0,0.19,1.1,3,4,2.65
BuZz,"raze, yoru",40,23,7,181.0,0.19,1.08,6,5,2.58
stax,sova,25,19,8,127.0,0.22,0.68,2,2,1.97
Sylvan,astra,15,8,10,137.0,0.59,0.88,2,1,2.7399999999999998
Sylvan,brimstone,10,13,26,70.0,1.08,0.42,2,1,2.1
Sylvan,"astra, brimstone",25,21,36,98.0,0.88,0.61,4,2,2.2699999999999996
stax,breach,9,16,15,94.0,0.63,0.38,1,1,1.8499999999999999
stax,sova,13,8,6,141.0,0.35,0.76,0,1,2.4199999999999995
stax,"breach, sova",22,24,21,113.0,0.51,0.54,1,2,1.9799999999999998
Meteor,killjoy,14,11,1,118.0,0.06,0.82,4,4,1.6599999999999997
Meteor,vyse,28,15,3,211.0,0.13,1.17,6,2,3.2099999999999995
Meteor,"killjoy, vyse",42,26,4,172.0,0.1,1.02,10,6,2.2399999999999998
BuZz,neon,11,10,9,142.0,0.53,0.65,0,1,2.5
BuZz,raze,19,17,5,141.0,0.21,0.79,9,1,2.31
BuZz,"neon, raze",30,27,14,141.0,0.34,0.73,9,2,2.28
iZu,tejo,16,12,3,116.0,0.13,0.67,1,0,1.96
iZu,yoru,20,9,2,183.0,0.12,1.18,2,2,2.9299999999999997
iZu,"tejo, yoru",36,21,5,144.0,0.12,0.88,3,2,2.2399999999999998
valyn,astra,12,11,9,119.0,0.5,0.67,0,0,2.36
